10,0.1
5.5240008770864896e-11
1.769166293975316e-10
4.5492163412071054e-10
8.253607532913124e-10
1.1960201187281886e-09
1.195966657598748e-09
1.1960327507321042e-09
1.1960786943299433e-09
1.1959979207111316e-09
1.1959225892471582e-09
1.195960197223971e-09
1.1960165094612636e-09
1.1959500834259225e-09
1.1960257343579885e-09
1.1959447257998768e-09
1.1959888134073286e-09
1.1960426621030027e-09
1.1959595544492616e-09
1.1960246884433761e-09
1.1959719221726888e-09
1.195978353185346e-09
1.196000453823162e-09
1.1959546539941307e-09
1.196040424283664e-09
1.1959814866996141e-09
1.1960319519039806e-09
1.1959768399806698e-09
1.1959949155862887e-09
1.1959757364765825e-09
1.1959613669292905e-09
1.1958113388747864e-09
1.195582242322764e-09
1.159737942364031e-09
1.1099739805618227e-09
9.321420898056178e-10
7.715125899866576e-10
2.21295446296593e-09
2.64403501332661e-10
8.90724031169428e-11
2.9691976868612478e-09
8.139883325344215e-11
8.314630811218339e-11
8.57115769083315e-11
3.67289062823985e-09
1.7848106991753299e-09
8.513025396839106e-11
8.030004983113707e-11
7.105740528825579e-11
3.1411559151693033e-10
7.610183298375006e-10
7.24875356561e-10
7.153139500547371e-10
8.248307307750335e-10
9.76076735222902e-10
1.0461927465789325e-09
1.1185523712127333e-09
1.1171470384913848e-09
1.0837287182175881e-09
1.0104495481901208e-09
8.410226154070813e-10
7.1405934638673e-10
7.142192607516379e-10
7.271644580665598e-10
7.288444277493207e-10
7.347675723584895e-10
7.426776654826238e-10
7.505814881495096e-10
7.505824686530934e-10
7.505840554055895e-10
7.505816442727603e-10
7.494027737130846e-10
7.468297066599089e-10
7.587550945759569e-10
8.323337187225052e-10
9.087559568279364e-10
8.783322669997781e-10
8.437037695872532e-10
8.435117600153678e-10
8.435084563643028e-10
8.435101025196358e-10
8.435087962587283e-10
8.42867917655726e-10
8.414701981115392e-10
8.387035340746377e-10
8.404322015453052e-10
8.413361055560201e-10
9.74545131882913e-10
9.65211286976305e-10
4.236837872522847e-09
8.627523458108619e-10
8.64675558027511e-10
7.277024119587376e-10
7.280906587236105e-10
7.277522032916512e-10
2.1974316579405137e-09
6.882596891237977e-10
6.595418494596726e-10
5.295047559365896e-10
2.70712622697268e-10
5.634624373987956e-16
1.8722542053473326e-14
2.918285424717952e-14
8.425825709301991e-15
1.0507809963179686e-14
1.518773945765402e-14
2.8604596272223685e-14
7.069012203575207e-15
2.2133343784480574e-15
6.5950768442734335e-15
1.030122203906194e-14
2.3242835853801385e-14
1.8329551196178724e-14
7.274304901145573e-15
8.458382700330779e-15
2.009417009180907e-14
4.656373098010475e-14
2.5564003529481116e-14
5.283626494153568e-14
8.886371701521648e-17
9.338431572627607e-15
2.8571402606315676e-15
1.1378378009142284e-14
1.0566808235384649e-14
1.648052512510584e-14
5.859855892388232e-14
9.896197312711675e-15
7.758877008908419e-15
2.934023778582534e-14
2.3644867601063847e-14
1.4659168960710494e-14
1.751071131003482e-14
3.562858676649202e-14
1.4626437614337185e-14
4.572324601087958e-15
1.5827021471519903e-14
1.7565668455446435e-14
4.69471472535608e-14
5.279434969990216e-15
7.618779517474312e-15
3.063016594867137e-14
3.999279716843733e-15
2.068484256407818e-15
4.393733512184068e-14
6.31978283013359e-15
1.0945451340817833e-13
1.5918407478147874e-14
2.0361798282755105e-14
1.8252232152807393e-14
3.4936176830721034e-14
3.839298230606706e-15
1.4412181744974737e-14
4.264855585340782e-15
3.3076359788112357e-15
3.2481432815102917e-15
2.5562787557286117e-15
3.4286764342682086e-14
1.7684904931497566e-14
2.2715529865568015e-15
7.621255298370396e-15
1.3854268641365758e-15
5.778264337652133e-14
1.3363153440509159e-14
1.669597090645922e-16
2.9701141307329927e-15
1.850280882667647e-15
2.3874298982708222e-14
8.199675582579734e-15
2.4658455416069674e-14
2.0797419901721927e-14
7.545724096542722e-15
2.1379805506046323e-15
7.880272380039579e-16
1.396872218835852e-14
1.3512733727555166e-14
1.5598064926291443e-14
4.9508544254304344e-15
3.431574269347735e-14
2.1837290804940024e-14
6.555606373143194e-15
1.3612356295346238e-14
2.9039698474164772e-30
2.079741990172182e-15
1.0446940257000163e-14
2.961475055364689e-15
1.8717677832805774e-14
7.799032430335786e-15
7.510074918976824e-15
8.318967925691433e-15
4.992793029264516e-15
5.420123080366756e-15
3.372400363213346e-14
3.9018103262415894e-14
1.3584433978175599e-14
8.180419345484591e-16
9.597318491866323e-16
1.1269533004186622e-15
1.1174451579728258e-14
3.655796451719933e-16
6.255473928498465e-16
4.937738860878301e-15
1.7125939912701498e-14
3.655796451719918e-16
8.78608474905697e-15
3.6557964517199133e-16
6.194813870546564e-16
3.655796451719926e-16
6.255473928498465e-16
2.3101328752544106e-15
1.963473753659534e-16
6.255473928498809e-16
1.7358674598308696e-15
6.255473928498447e-16
3.534243580968953e-16
6.255473928498447e-16
3.6557964517199217e-16
6.255473928498424e-16
3.65579645172e-16
6.255473928498424e-16
3.655796451719916e-16
6.255473928498454e-16
3.655796451719891e-16
6.255473928498377e-16
3.6557964517199163e-16
6.255473928498452e-16
3.6557964517199e-16
6.255473928498739e-16
3.655796451719912e-16
6.255473928498451e-16
3.6557964517197945e-16
6.255473928498457e-16
3.6557964517199015e-16
6.255473928498462e-16
3.6557964517198527e-16
6.255473928498454e-16
3.655796451719892e-16
6.255473928498374e-16
3.655796451719901e-16
6.255473928498461e-16
3.655796451719899e-16
6.25547392849846e-16
3.655796451719908e-16
6.255473928498462e-16
3.65579645171989e-16
6.25547392849846e-16
3.6557964517199483e-16
6.255473928498451e-16
3.655796451719925e-16
6.255473928498459e-16
3.655796451719956e-16
6.255473928498447e-16
3.6557964517199434e-16
6.255473928498467e-16
3.655796451719899e-16
6.255473928498451e-16
3.6557964517199237e-16
6.255473928498459e-16
3.6557964517198896e-16
6.255473928498393e-16
3.655796451719911e-16
6.255473928498432e-16
3.655796451719934e-16
6.255473928498457e-16
3.6557964517199237e-16
6.25547392849846e-16
3.655796451719898e-16
1.0398709907114384e-14
6.255473928498452e-16
3.655796451719911e-16
6.255473928498467e-16
3.6557964517199227e-16
6.255473928498457e-16
3.6557964517199054e-16
6.255473928498432e-16
3.6557964517199104e-16
6.255473928498452e-16
3.655796451719943e-16
6.25547392849846e-16
3.655796451719912e-16
6.255473928498457e-16
3.655796451719916e-16
6.255473928498473e-16
3.655796451719906e-16
6.255473928498344e-16
3.655796451719897e-16
6.25547392849846e-16
3.6557964517199044e-16
6.255473928498452e-16
3.655796451719914e-16
6.25547392849852e-16
3.655796451719914e-16
6.255473928498457e-16
3.655796451719904e-16
6.255473928498463e-16
3.6557964517199345e-16
6.255473928498454e-16
3.65579645171982e-16
6.255473928498457e-16
3.6557964517199074e-16
6.255473928498457e-16
3.6557964517199256e-16
6.255473928498473e-16
3.6557964517199685e-16
6.255473928498452e-16
3.6557964517199113e-16
6.255473928498463e-16
3.6557964517199217e-16
6.255473928498457e-16
3.655796451719914e-16
6.255473928498459e-16
3.6557964517199246e-16
6.255473928498447e-16
3.6557964517199217e-16
6.255473928498441e-16
3.655796451719922e-16
6.255473928498457e-16
3.655796451719912e-16
6.255473928498344e-16
3.6557964517199113e-16
6.255473928498452e-16
3.655796451719822e-16
6.255473928498487e-16
3.655796451719909e-16
6.255473928498457e-16
3.6557964517198965e-16
6.25547392849846e-16
3.6557964517199197e-16
6.255473928498452e-16
3.65579645171992e-16
6.255473928498458e-16
3.6557964517199187e-16
6.255473928498457e-16
3.6557964517199133e-16
6.25547392849846e-16
3.655796451719923e-16
6.255473928498457e-16
3.6557964517199173e-16
6.255473928498463e-16
3.6557964517199306e-16
6.255473928498457e-16
3.6557964517199064e-16
6.25547392849846e-16
3.6557964517199163e-16
6.255473928498457e-16
3.6557964517199074e-16
6.255473928498463e-16
3.65579645171992e-16
6.255473928498344e-16
3.655796451719907e-16
6.255473928498461e-16
3.6557964517198975e-16
6.255473928498739e-16
3.655796451719913e-16
6.255473928498457e-16
3.6557964517199074e-16
6.255473928498457e-16
3.6557964517199113e-16
6.255473928498452e-16
3.6557964517199064e-16
6.25547392849846e-16
3.6557964517199064e-16
6.255473928498457e-16
3.6557964517199113e-16
6.255473928498456e-16
3.655796451719907e-16
6.255473928498457e-16
3.655796451719915e-16
6.25547392849846e-16
3.655796451719922e-16
6.255473928498527e-16
3.6557964517199325e-16
6.255473928498463e-16
3.655796451719912e-16
6.255473928498457e-16
3.655796451720184e-16
6.25547392849846e-16
3.6557964517199064e-16
6.255473928498452e-16
3.655796451719932e-16
6.255473928498457e-16
3.6557964517199207e-16
6.255473928498457e-16
3.6557964517199276e-16
6.25547392849846e-16
3.655796451719922e-16
6.255473928498452e-16
3.655796451719932e-16
6.255473928498463e-16
3.6557964517199133e-16
6.255473928498457e-16
3.6557964517200356e-16
6.25547392849846e-16
3.6557964517199173e-16
6.255473928498452e-16
3.6557964517199325e-16
6.255473928498471e-16
3.655796451719899e-16
6.255473928498457e-16
3.655796451719932e-16
6.25547392849846e-16
3.655796451719967e-16
6.255473928498457e-16
3.6557964517199276e-16
6.25547392849846e-16
3.655796451719915e-16
6.255473928498452e-16
3.6557964517199133e-16
6.25547392849846e-16
3.655796451719904e-16
6.255473928498454e-16
3.6557964517199325e-16
6.255473928498346e-16
3.6557964517199054e-16
6.255473928498457e-16
3.6557964517199266e-16
6.25547392849846e-16
3.6557964517199064e-16
6.255473928498452e-16
3.655796451719932e-16
6.255473928498463e-16
3.655796451719912e-16
6.255473928498457e-16
3.655796451719912e-16
6.255473928498344e-16
3.655796451719912e-16
6.255473928498452e-16
3.6557964517199325e-16
6.255473928498479e-16
3.655796451719932e-16
6.255473928498457e-16
3.6557964517198867e-16
6.25547392849846e-16
3.655796451719899e-16
6.255473928498452e-16
3.6557964517199325e-16
6.255473928498463e-16
3.65579645171991e-16
6.255473928498457e-16
3.6557964517198965e-16
6.255473928498461e-16
3.6557964517198975e-16
6.255473928498457e-16
3.655796451719932e-16
6.25547392849846e-16
3.6557964517199207e-16
6.255473928498447e-16
3.6557964517199153e-16
6.25547392849846e-16
3.6557964517199207e-16
6.255473928498457e-16
3.655796451719933e-16
6.255473928498457e-16
3.655796451719912e-16
6.255473928498471e-16
3.655796451719904e-16
6.25547392849846e-16
3.6557964517198975e-16
6.255473928498457e-16
3.655796451719932e-16
6.25547392849846e-16
3.655796451719914e-16
6.255473928498452e-16
3.6557964517199177e-16
6.25547392849846e-16
3.6557964517199666e-16
6.255473928498457e-16
3.655796451719914e-16
6.255473928498463e-16
3.655796451719912e-16
6.255473928498344e-16
3.6557964517198975e-16
6.25547392849846e-16
3.655796451719932e-16
6.255473928498457e-16
3.6557964517199054e-16
6.255473928498479e-16
-0.04395952834376078
-0.033748885693855854
-0.023556031643979736
-0.013346426587302597
-0.0048319166011220795
0.0036644914774500202
0.003665477005664629
0.0036657041496905634
0.0036654770057177747
0.0036644914775114824
0.00366449147744394
0.0036654770056340925
0.003664491477529423
0.0036657041496224027
0.0036647186213374858
0.0036647186216281873
0.0036657041496032062
0.003664491477590049
0.003664718621414466
0.0036644914774249778
0.003664491477654703
0.003664491477631417
0.003664491477503076
0.0036644914776560768
0.0036644914776441193
0.0036644914775339653
0.0036657041495947286
0.003664751638669991
0.003665477005679531
-0.10797396447108648
-0.10797417303088358
-0.10797396447312978
-0.013343049820364753
-0.010404320024786352
-0.007465590035419865
-0.04570652428401198
0.010135343080155484
0.07355582545687224
0.07498259606906824
0.08171153124706709
0.03017662857430814
0.01575997415008868
0.02786425957252378
0.02786424778799982
0.030176628493474973
0.06729487699570916
0.06729487805724499
0.12210490809251977
0.09858905342151378
-0.01589970990037136
0.04447799733246181
-0.0033221898147453768
0.01570562148647713
-0.024842394871989
0.015301660358435346
0.10164985032324986
0.0917222934083107
0.16971813033701227
0.07989992069741259
0.060035566507481826
0.10680260424392009
0.03637379261809318
0.0364223470165249
-0.005348990623559939
-0.003198620408217218
0.022066329549536925
0.04093305045793881
0.10319263802919297
0.10319246783665398
0.1031924678366741
0.08839088509628079
0.05660632348493124
0.06187971008309355
0.0834846280662781
0.10661469213781168
0.1431645125486898
0.08120919852861058
0.08120919845834203
0.11335273168699404
0.11335273168698931
0.11335285517843492
0.09951265058265127
0.07746541601755264
0.10897530455588761
0.12530595499657735
0.17093061834657755
0.1426547497155438
0.14879739669859235
0.08684208262287701
0.009067671611568056
0.13457446924181649
0.16493041081011897
0.09677970010680918
0.0904932740823637
0.0991554097208524
0.08584943318857252
0.1344994596996923
0.08560264670290203
0.10788838420602735
0.08392282876935366
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
